oyezId,volume,page,year,caseTitle,oldCite,usCite,dateDecision,docket,term,termId,issue,datesArgued,daysArgument,votesPetitioner,votesRespondent,advocateName,advocateRole,pdfSource,urlOyez
62981,586,0,2018,United States v. Stitt,0,586 U.S. ___,2018-12-10,"17-765,17-766",2018,2018-10,0,2018-10-09,1,0,0,Jeffrey L. Fisher,0,slipopinion/18,"https://www.oyez.org/cases/2018/17-765"
62997,0,0,0,Jam v. International Finance Corp.,0,___ U.S. ___,0,17-1011,2018,2018-10,0,2018-10-31,1,0,0,Jeffrey L. Fisher,0,slipopinion/18,"https://www.oyez.org/cases/2018/17-1011"
63106,590,0,2020,Ramos v. Louisiana,0,590 U.S. ___,2020-04-20,18-5924,2019,2019-10,0,2019-10-07,1,0,0,Jeffrey L. Fisher,0,slipopinion/19,"https://www.oyez.org/cases/2019/18-5924"
63209,591,0,2020,Our Lady of Guadalupe School v. Morrissey-Berru,0,591 U.S. ___,2020-07-08,"19-267,19-348",2019,2019-10,0,2020-05-11,1,0,0,Jeffrey L. Fisher,0,slipopinion/19,"https://www.oyez.org/cases/2019/19-267"
63224,593,0,2021,Fulton v. City of Philadelphia,0,593 U.S. ___,2021-06-17,19-123,2020,2020-10,0,2020-11-04,1,0,0,Jeffrey L. Fisher,0,slipopinion/20,"https://www.oyez.org/cases/2020/19-123"
63238,593,0,2021,Van Buren v. United States,0,593 U.S. ___,0,19-783,2020,2020-10,0,2020-11-30,1,0,0,Jeffrey L. Fisher,0,slipopinion/20,"https://www.oyez.org/cases/2020/19-783"
63281,594,0,2021,Lange v. California,0,594 U.S. ___,2021-06-23,20-18,2020,2020-10,0,2021-02-24,1,0,0,Jeffrey L. Fisher,0,slipopinion/20,"https://www.oyez.org/cases/2020/20-18"
63320,0,0,0,United States v. Gary,0,___ U.S. ___,2021-06-14,20-444,2020,2020-10,0,2021-04-20,1,0,0,Jeffrey L. Fisher,0,slipopinion/20,"https://www.oyez.org/cases/2020/20-444"
63359,595,0,2022,Hemphill v. New York,0,595 U.S. ___,2022-01-20,20-637,2021,2021-10,0,2021-10-05,1,0,0,Jeffrey L. Fisher,0,slipopinion/21,"https://www.oyez.org/cases/2021/20-637"
63529,599,0,2023,Dubin v. United States,0,599 U.S. ___,2023-06-08,22-10,2022,2022-10,0,2023-02-27,1,0,0,Jeffrey L. Fisher,0,slipopinion/22,"https://www.oyez.org/cases/2022/22-10"
